UniqueID,wave2.dum,wave3.dum,mg.asp_w2,mg.asp_w3,mg.pln_w1,mg.pln_w2,mg.pln_w3,treat.dum,Region,nonmissing2,nonmissing3,wt2,wt3,bus.location,bus.open,bus.purchases,bus.hire,bus.profit,bus.close,self.suff_w2,efficacy_w2,placeat_w2,self.suff_w3,efficacy_w3,placeat_w3,age,educ,male,bs.exp.now,bs.exp.past,Score,job_w1,top.dest.d_w1,top.dest.d_w2,top.dest.d_w3,nt.mg.afr,nt.mg.good.afr,nt.mg.cnt.afr,nt.mg.out,nt.mg.good.out,nt.mg.cnt.out,gvt.rg.cmpl_w2,gvt.rg.cmpl_w3,bs.supp_w2,bs.supp_w3,nt.bs,nt.bs.cnt,occup,bribes.common_w2,bribes.common_w3,gvt.rg.unpred_w2,gvt.rg.unpred_w3,mg.ab.work_w2,mg.ab.work_w3,mg.ab.tourist_w2,mg.ab.tourist_w3,mg.ab.bw_w2,mg.ab.bw_w3,cvd.rch.econ_w2,cvd.rch.econ_w3,lost.job.dum,lost.job,bw.risk_w2,bw.risk_w3,mg.ab_w2,mg.ab_w3,rsktkr
1009,1,0,2,NA,2,1,NA,0,West Coast Region,TRUE,FALSE,1.1058092559683672,1.6276179548507788,NA,NA,NA,NA,NA,NA,4.85714285714286,3.66666666666667,5,NA,NA,NA,28,3,1,1,0,93,1,1,0,NA,1,1,NA,10,10,NA,2,NA,3,NA,5,1,"Upper-level professional (e.g., banker/finance, doctor, lawyer, engineer, accountant, professor, senior-level government officer",4,NA,2,NA,4,NA,5,NA,1,NA,1,NA,0,2,4,NA,4,NA,0
1010,1,1,3,3,3,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0474918206147144,1.4012068064440022,1,1,1,1,1,1,4.42857142857143,4,4,3.71428571428571,3.66666666666667,1,33,2,0,1,0,87,1,1,0,1,NA,NA,NA,NA,NA,NA,4,4,4,3,1,0,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,4,5,4,3,2,3,2,1,1,1,4,0,2,7,6,2,2,0
1011,1,1,3,2,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.1379291005302619,1.6695844857695263,1,1,1,0,0,0,2.85714285714286,4,5,2.57142857142857,3.66666666666667,4,27,3,1,1,0,87,1,0,0,0,0,0,0,25,20,2,4,4,2,1,3,2,Agriculture/farming/fishing/forestry,4,4,4,4,4,3,0,2,4,5,5,4,0,2,7,10,1,2,8
1012,1,1,2,2,3,1,1,0,Upper River Region,TRUE,TRUE,1.0735608292962477,1.3615539684057667,1,1,0,0,1,0,2.85714285714286,3.33333333333333,4,3.28571428571429,3.33333333333333,5,27,2,0,1,0,87,0,1,NA,0,6,4,2,7,6,6,4,4,2,1,5,2,Agriculture/farming/fishing/forestry,2,4,4,4,1,4,1,4,1,1,1,3,1,1,0,NA,1,1,0
1013,0,0,NA,NA,1,NA,NA,0,Greater Banjul Area,FALSE,FALSE,1.0570962293851436,1.3111195946219945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,3,0,0,0,87,1,1,NA,NA,1,1,1,3,3,1,NA,NA,NA,NA,2,3,Student,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,2,NA,NA,NA,NA,7
1014,1,1,4,4,2,1,2,0,Lower River Region,TRUE,TRUE,1.079883916100376,1.3957996811265265,1,1,0,0,0,0,4.42857142857143,4,4,3.14285714285714,2.33333333333333,5,22,2,0,0,0,87,0,1,1,1,NA,NA,NA,10,5,2,2,5,5,1,10,11,Student,4,2,4,4,2,3,1,5,1,1,3,3,0,0,6,NA,4,3,0
1015,1,1,2,3,1,1,3,0,Upper River Region,TRUE,TRUE,1.0553816420937203,1.44731375199385,0,1,1,0,0,0,4.42857142857143,4.66666666666667,5,4.28571428571429,4.66666666666667,3,35,2,1,1,0,87,1,1,0,1,1,1,0,7,0,2,2,2,2,3,5,2,Agriculture/farming/fishing/forestry,1,3,2,3,2,3,1,3,1,1,3,3,0,2,7,1,2,3,7
1016,1,0,4,NA,1,3,NA,1,Greater Banjul Area,TRUE,FALSE,1.113703247004915,1.6397750717400337,NA,NA,NA,NA,NA,NA,3.71428571428571,3.66666666666667,2,NA,NA,NA,25,2,1,0,0,87,0,0,1,NA,3,2,2,5,NA,1,4,NA,3,NA,3,0,Retail/Shop,4,NA,4,NA,3,NA,4,NA,1,NA,4,NA,1,1,5,NA,4,NA,7
1017,1,1,4,2,1,1,1,1,West Coast Region,TRUE,TRUE,1.063962510321671,1.3053285916661255,1,0,1,0,0,1,4.14285714285714,3.66666666666667,5,4.71428571428571,3.66666666666667,1,31,2,1,0,0,87,0,1,0,1,3,3,0,17,14,2,5,1,2,5,10,2,Student,5,5,5,4,2,1,2,1,1,1,2,3,0,0,10,10,2,1,8
1018,1,0,4,NA,2,1,NA,1,Greater Banjul Area,TRUE,FALSE,1.1332078932651903,1.5008764037422815,NA,NA,NA,NA,NA,NA,3.28571428571429,3.66666666666667,5,NA,NA,NA,32,2,0,0,0,87,0,1,0,NA,3,0,0,14,12,2,5,NA,2,NA,4,2,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",5,NA,5,NA,2,NA,2,NA,2,NA,3,NA,1,1,10,NA,2,NA,9
1020,1,1,2,2,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.061178039259391,1.4626422244513624,1,1,1,1,1,1,3.85714285714286,3.66666666666667,4,4,4,5,33,3,1,1,0,87,0,1,0,0,2,1,0,4,1,0,2,4,3,4,5,1,Trader/hawker/vendor,3,3,4,4,3,3,4,4,1,2,4,3,1,1,5,7,3,2,10
1022,1,1,5,5,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.1213991217372234,1.4798212168918679,1,1,0,1,1,1,4,3.33333333333333,4,4,4,1,25,2,1,0,1,87,1,0,0,1,8,6,3,35,20,2,2,4,2,2,NA,0,Retail/Shop,4,4,4,4,5,3,5,5,1,5,2,5,0,2,10,0,2,5,10
1023,1,0,4,NA,1,1,NA,0,Greater Banjul Area,TRUE,FALSE,1.1218360229282824,1.6674001958210478,NA,NA,NA,NA,NA,NA,4.14285714285714,4.66666666666667,5,NA,NA,NA,27,3,1,1,0,87,1,1,0,NA,5,2,1,17,15,2,5,NA,5,NA,20,6,Trader/hawker/vendor,5,NA,5,NA,2,NA,2,NA,2,NA,3,NA,0,2,8,NA,1,NA,6
1024,1,1,5,5,1,2,3,0,West Coast Region,TRUE,TRUE,1.1689710004318894,1.686456795306852,1,1,1,0,1,0,4,4,1,4.28571428571429,4.66666666666667,1,28,2,1,1,0,87,1,0,1,1,5,3,0,10,7,2,4,4,2,4,7,5,Agriculture/farming/fishing/forestry,2,4,4,4,2,4,4,3,1,1,2,3,0,2,10,7,4,3,7
1025,1,1,3,3,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.145830102121732,1.696000990276891,1,0,0,0,0,0,3.42857142857143,4,1,4,3.33333333333333,2,24,2,0,0,0,87,0,1,1,1,NA,NA,NA,10,3,2,4,4,3,4,3,5,Student,2,4,4,4,2,2,3,2,2,1,4,1,0,0,10,5,2,2,5
1026,1,1,3,3,1,1,2,1,Greater Banjul Area,TRUE,TRUE,1.0507374032184782,1.2746927252575233,1,1,1,1,0,0,3.85714285714286,4,1,2.71428571428571,3,1,27,2,1,0,0,87,0,1,1,1,5,2,0,24,6,2,4,5,2,1,15,11,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",2,2,4,4,1,1,0,2,1,1,1,1,1,1,4,6,3,2,0
1027,1,1,4,5,1,1,2,0,Upper River Region,FALSE,FALSE,NA,NA,1,1,1,0,1,0,4.14285714285714,2.66666666666667,2,3.14285714285714,3.33333333333333,1,31,NA,1,1,0,87,1,1,1,1,6,4,0,15,10,1,4,4,4,4,10,1,"Manual worker (e.g., cleaner, laborer, domestic help, manufacturing worker)",4,2,4,4,2,1,2,1,1,1,3,1,0,2,10,5,2,2,10
1028,0,0,NA,NA,1,NA,NA,1,Greater Banjul Area,FALSE,FALSE,1.1407359708183997,1.5320250862213411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,2,1,1,0,87,1,1,NA,NA,NA,NA,NA,10,10,NA,NA,NA,NA,NA,5,5,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,2,NA,NA,NA,NA,7
1029,1,1,4,4,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.1195054549444776,1.6506445897022983,1,1,1,1,1,0,3.28571428571429,4,4,5,3.66666666666667,1,30,2,1,0,0,87,1,1,0,1,5,2,0,17,14,3,5,5,2,2,1,0,Supervisor/Foreman/Senior manager,5,5,5,5,5,4,4,4,1,1,2,1,0,2,10,7,4,4,9
1031,1,0,3,NA,1,1,NA,0,Greater Banjul Area,TRUE,FALSE,1.128721433446357,1.7089047199526906,NA,NA,NA,NA,NA,NA,4,2.33333333333333,1,NA,NA,NA,27,2,0,1,0,80,1,1,1,NA,1,9,5,15,13,3,5,NA,1,NA,20,5,Trader/hawker/vendor,5,NA,5,NA,1,NA,3,NA,1,NA,2,NA,0,2,10,NA,1,NA,5
1032,1,1,4,4,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.129596234518669,1.4859927644895077,0,0,1,1,1,0,3.14285714285714,4,1,4,3.66666666666667,1,25,3,1,1,0,80,1,1,0,1,NA,NA,NA,2,2,2,3,3,2,3,3,1,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",2,2,3,4,3,2,5,2,3,3,3,4,0,2,6,7,3,2,10
1033,1,1,2,2,1,1,1,0,Upper River Region,TRUE,TRUE,1.1322537660912406,1.4657145201788113,1,1,1,1,1,0,5,3.66666666666667,5,4.57142857142857,3.66666666666667,5,31,2,1,0,0,80,0,1,1,1,2,1,0,11,9,4,5,5,5,5,6,3,"Mid-level professional (e.g., teacher, nurse, mid-level government officer)",4,4,5,5,4,2,2,2,1,1,3,2,1,1,10,10,1,2,7
1034,0,0,NA,NA,1,NA,NA,1,Greater Banjul Area,FALSE,FALSE,1.0497806535343897,1.405547746657174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3,1,0,0,80,0,0,NA,NA,7,6,2,12,7,1,NA,NA,NA,NA,5,10,"Security services (police, army, private security)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,9
1035,1,0,4,NA,1,1,NA,0,Greater Banjul Area,TRUE,FALSE,1.1173966780245828,1.6880544509782631,NA,NA,NA,NA,NA,NA,4.14285714285714,4,2,NA,NA,NA,31,2,0,1,0,80,1,0,0,NA,4,4,2,10,7,4,5,NA,2,NA,5,2,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,NA,5,NA,4,NA,4,NA,2,NA,3,NA,0,2,7,NA,2,NA,6
1036,1,1,4,4,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0523209301824379,1.4124378377400553,1,1,0,0,0,0,3.85714285714286,3.33333333333333,4,3.85714285714286,4.33333333333333,3,29,2,0,0,1,80,0,1,0,0,4,4,0,10,5,2,4,4,4,2,10,8,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,5,4,4,1,2,1,2,1,2,2,4,1,1,10,7,4,1,5
1037,1,1,5,5,1,2,1,1,Greater Banjul Area,TRUE,TRUE,1.0596744084485434,1.4587615518106853,0,1,0,0,1,0,4.42857142857143,4.66666666666667,1,4.28571428571429,4.66666666666667,2,33,2,0,1,0,80,0,1,1,1,1,1,3,5,5,2,4,5,4,4,5,0,Trader/hawker/vendor,2,4,4,4,3,3,3,3,1,1,2,3,1,1,7,6,3,1,10
1039,1,0,3,NA,1,1,NA,1,Greater Banjul Area,TRUE,FALSE,1.1192447135648607,1.5736201612270777,NA,NA,NA,NA,NA,NA,4.42857142857143,3.33333333333333,4,NA,NA,NA,24,3,0,1,0,80,0,1,1,NA,NA,NA,NA,10,10,1,4,NA,4,NA,2,1,Agriculture/farming/fishing/forestry,2,NA,4,NA,2,NA,0,NA,1,NA,4,NA,1,1,9,NA,2,NA,5
1040,1,1,NA,3,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.0439565336606909,1.3888219025628075,0,0,1,1,0,0,2.71428571428571,3,5,4,4,1,35,3,1,1,0,80,1,1,0,1,3,3,NA,16,10,3,4,4,2,2,5,1,"Manual worker (e.g., cleaner, laborer, domestic help, manufacturing worker)",4,4,5,4,NA,3,NA,3,NA,1,3,2,0,2,NA,5,1,2,10
1041,0,0,NA,NA,3,NA,NA,1,West Coast Region,FALSE,FALSE,1.1179818429421595,1.5844943750195628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,2,1,1,0,80,0,1,NA,NA,5,3,NA,50,40,5,NA,NA,NA,NA,10,2,Trader/hawker/vendor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,NA,5
1042,1,1,3,5,3,1,1,0,Greater Banjul Area,TRUE,TRUE,1.1005896263584705,1.4182000063335116,0,0,1,0,1,0,3.57142857142857,3.66666666666667,4,3.71428571428571,3,3,33,2,0,1,0,80,1,1,0,0,NA,NA,NA,1,1,1,5,5,4,2,3,2,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,5,5,5,3,3,3,1,1,1,1,1,0,2,10,3,3,1,0
1044,1,1,4,3,3,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0536392735849094,1.415926657207556,0,NA,0,0,1,0,4.42857142857143,3.66666666666667,5,4.14285714285714,3.33333333333333,4,32,3,1,0,0,80,0,1,0,NA,5,NA,NA,10,5,NA,4,2,2,2,NA,0,Student,4,2,4,4,2,3,2,3,4,1,4,4,1,1,9,5,2,1,5
1045,1,1,3,3,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.126496381293386,1.705663365487983,0,0,0,1,1,0,4,4,3,3.57142857142857,3.33333333333333,4,27,3,1,1,0,80,0,1,0,0,NA,NA,NA,5,4,NA,4,4,2,2,10,1,Supervisor/Foreman/Senior manager,4,3,4,3,3,2,2,2,1,2,4,1,1,1,7,7,1,1,5
1046,1,0,2,NA,1,1,NA,1,Greater Banjul Area,TRUE,FALSE,1.0461996089933652,1.3954278283650328,NA,NA,NA,NA,NA,NA,4.57142857142857,3.66666666666667,3,NA,NA,NA,35,2,0,1,0,80,1,1,1,NA,NA,NA,NA,10,3,NA,5,NA,2,NA,2,2,"Upper-level professional (e.g., banker/finance, doctor, lawyer, engineer, accountant, professor, senior-level government officer",4,NA,4,NA,5,NA,5,NA,1,NA,4,NA,0,2,8,NA,1,NA,10
1047,1,0,4,NA,1,1,NA,0,Greater Banjul Area,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,4.28571428571429,3.66666666666667,2,NA,NA,NA,24,NA,1,0,0,80,0,1,1,NA,NA,NA,NA,1,1,1,3,NA,4,NA,1,0,Student,5,NA,3,NA,3,NA,2,NA,2,NA,1,NA,0,0,5,NA,2,NA,10
1048,1,1,2,3,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0951343868213144,1.5087206980391,0,0,1,0,1,1,4.42857142857143,3,1,3.85714285714286,4.33333333333333,5,29,3,1,0,0,80,1,1,1,0,NA,NA,NA,4,4,2,3,3,4,3,2,4,Supervisor/Foreman/Senior manager,4,4,3,3,4,3,2,3,5,3,3,2,0,2,7,9,3,3,5
1049,1,1,3,4,3,1,3,0,West Coast Region,TRUE,TRUE,1.0261261760776117,1.2908048809775619,0,0,0,0,1,0,3.14285714285714,2,1,2.85714285714286,2,2,27,3,1,0,0,80,0,1,1,1,2,5,3,10,5,0,2,4,2,4,10,8,Student,4,4,4,2,2,2,1,2,1,2,2,4,0,0,10,5,2,2,10
1050,1,1,4,5,1,1,1,0,Lower River Region,TRUE,TRUE,1.095209008284275,1.3937154856832885,1,1,1,1,1,0,3.42857142857143,2.33333333333333,1,2.57142857142857,3.33333333333333,2,25,2,1,1,0,80,1,1,1,1,4,1,0,11,9,1,5,5,2,1,NA,0,"Mid-level professional (e.g., teacher, nurse, mid-level government officer)",5,3,5,5,2,2,3,2,2,2,2,1,0,2,3,10,2,2,10
1051,1,0,4,NA,3,3,NA,0,Greater Banjul Area,TRUE,FALSE,1.0592533096015744,1.4301795619772684,NA,NA,NA,NA,NA,NA,3.57142857142857,3.66666666666667,1,NA,NA,NA,24,3,0,1,0,80,1,1,1,NA,4,4,4,7,5,4,4,NA,2,NA,5,3,Housewife/homemaker,4,NA,4,NA,4,NA,3,NA,1,NA,1,NA,0,2,10,NA,5,NA,10
1052,1,1,2,3,1,1,1,0,West Coast Region,TRUE,TRUE,1.0876728877070114,1.3596501034726491,0,0,0,0,0,0,3.42857142857143,3.33333333333333,4,3.71428571428571,4,4,27,2,1,1,0,80,0,1,NA,1,NA,NA,NA,5,5,NA,2,4,4,2,1,1,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",3,5,2,4,1,3,2,2,1,1,1,4,NA,NA,5,10,1,3,0
1053,1,1,2,2,1,1,1,0,West Coast Region,TRUE,TRUE,1.2224272245749845,1.9281558353764672,1,1,0,1,1,0,4,3.33333333333333,4,4,3.33333333333333,4,30,2,0,1,0,80,0,1,NA,0,NA,NA,NA,3,3,3,2,4,4,2,5,0,Agriculture/farming/fishing/forestry,4,2,4,4,2,3,2,0,2,2,2,4,1,1,10,2,1,2,10
1054,1,1,2,2,1,1,2,1,Greater Banjul Area,TRUE,TRUE,1.1931700934868432,1.573865573626125,1,1,0,0,1,0,4.57142857142857,3.33333333333333,4,3.14285714285714,4,4,21,2,0,0,0,80,0,NA,NA,NA,3,1,1,5,2,2,4,4,5,4,10,5,Agriculture/farming/fishing/forestry,4,4,4,4,1,1,1,1,2,1,2,1,1,1,1,3,1,1,0
1055,1,1,2,3,1,2,2,0,Upper River Region,TRUE,TRUE,1.06239044291933,1.3027674758633034,0,0,0,0,0,0,3.85714285714286,3.33333333333333,3,4,3.33333333333333,4,20,2,1,1,0,80,1,0,NA,NA,8,5,NA,27,14,NA,2,4,2,4,6,1,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",5,4,2,4,1,2,2,4,1,1,4,3,0,2,3,5,1,2,10
1056,1,1,5,5,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.1173966780245828,1.6880544509782631,0,0,1,0,0,1,3.85714285714286,3.66666666666667,1,4.28571428571429,4,1,36,2,1,0,1,80,0,1,1,1,NA,NA,NA,4,4,2,4,NA,2,2,5,7,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",2,5,4,4,3,4,2,3,1,2,1,4,1,1,8,6,3,3,10
1057,1,1,4,4,1,3,2,1,West Coast Region,TRUE,TRUE,1.2049489532804305,1.8404751161137567,1,0,0,0,0,0,3.71428571428571,3.66666666666667,1,4.42857142857143,2.66666666666667,2,31,3,1,1,0,80,0,1,1,1,2,2,1,30,20,3,2,5,4,1,15,1,Agriculture/farming/fishing/forestry,5,4,2,4,3,1,3,2,1,1,4,4,1,1,7,10,3,1,7
1058,1,1,1,4,1,3,2,0,Upper River Region,TRUE,TRUE,1.1369202036930648,1.5162158578416811,1,0,0,1,1,0,4,3.33333333333333,3,4,3.33333333333333,3,28,2,1,1,0,80,1,1,0,0,NA,NA,NA,3,NA,0,4,4,2,2,5,1,"Artisan or skilled manual worker (e.g., trades like electrician, mechanic, machinist, tailor, or skilled manufacturing worker, designer)",4,4,4,4,4,5,4,4,3,1,1,3,0,2,10,10,4,4,10
1059,1,1,3,2,1,1,1,0,West Coast Region,TRUE,TRUE,1.1061910292696964,1.5739611330691454,1,1,1,0,0,0,4,3.33333333333333,5,4.42857142857143,3.66666666666667,5,27,3,0,1,0,80,0,0,0,0,1,4,0,3,3,3,5,4,4,4,10,3,Agriculture/farming/fishing/forestry,1,2,4,4,3,3,4,4,3,1,1,1,1,1,6,10,2,2,9
1060,1,1,4,4,1,3,2,0,Greater Banjul Area,TRUE,TRUE,1.1230545234776574,1.695498998745476,1,0,1,1,1,0,3.42857142857143,3.33333333333333,1,3.57142857142857,4,3,22,2,1,1,0,80,0,1,1,1,7,3,1,10,5,1,2,2,2,1,3,1,Retail/Shop,2,4,4,4,2,3,4,2,1,4,3,4,1,1,8,6,2,3,10
1061,1,0,4,NA,1,1,NA,0,Greater Banjul Area,TRUE,FALSE,1.165877223936253,1.7694768547346147,NA,NA,NA,NA,NA,NA,3.71428571428571,4.66666666666667,3,NA,NA,NA,26,2,0,0,1,80,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,4,2,"Security services (police, army, private security)",2,NA,2,NA,3,NA,2,NA,2,NA,2,NA,0,2,8,NA,2,NA,10
1062,1,1,2,3,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0621089787222857,1.4348339789250337,0,0,1,0,1,0,4.85714285714286,4.33333333333333,5,4.28571428571429,3.33333333333333,2,24,2,0,1,0,80,1,1,0,1,NA,NA,NA,1,1,1,5,4,4,4,4,2,"Upper-level professional (e.g., banker/finance, doctor, lawyer, engineer, accountant, professor, senior-level government officer",2,4,5,4,4,1,5,1,3,1,1,1,0,2,9,5,2,2,10
1063,1,1,3,3,3,1,1,0,Greater Banjul Area,TRUE,TRUE,1.1457017223694383,1.4787513238101195,0,0,0,0,0,1,3.14285714285714,3.66666666666667,1,3.42857142857143,3.66666666666667,1,30,1,0,1,0,80,0,1,NA,1,1,1,NA,3,3,NA,5,5,2,4,2,0,None,2,4,5,4,1,3,3,2,1,2,1,2,1,1,3,8,3,2,10
1064,1,1,5,3,NA,1,1,1,Greater Banjul Area,TRUE,TRUE,1.2159347199990904,1.7946609042527215,0,1,1,0,1,0,4,3.66666666666667,1,3.42857142857143,3.66666666666667,2,29,3,1,1,0,80,0,1,1,1,NA,NA,NA,NA,NA,NA,4,5,4,3,NA,0,Agriculture/farming/fishing/forestry,4,4,4,5,2,1,2,1,2,1,3,4,1,1,10,10,2,3,6
1065,1,0,3,NA,2,3,NA,0,Greater Banjul Area,TRUE,FALSE,1.1493730046601907,1.4828010903100908,NA,NA,NA,NA,NA,NA,4.28571428571429,4,3,NA,NA,NA,32,2,1,1,0,80,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,0,Retail/Shop,4,NA,2,NA,4,NA,5,NA,1,NA,NA,NA,0,2,6,NA,4,NA,8
1066,1,1,5,5,3,1,1,1,West Coast Region,TRUE,TRUE,1.0566239513919014,1.4483608628463667,1,0,1,0,0,0,4,3.33333333333333,1,4,3.33333333333333,2,26,3,1,1,0,80,1,1,1,1,5,4,4,8,7,6,3,4,4,2,10,6,Other,4,4,3,4,2,2,1,1,2,1,1,2,0,2,10,10,2,1,0
1067,1,1,5,4,NA,3,1,1,Greater Banjul Area,TRUE,TRUE,1.0538747552109562,1.4408706500183237,0,0,1,1,1,0,4.14285714285714,3.33333333333333,3,4,3.33333333333333,2,34,3,0,1,0,80,1,1,1,1,NA,NA,NA,NA,NA,NA,5,4,4,4,NA,0,Clerical or secretarial,4,2,4,5,2,2,2,2,2,1,NA,5,0,2,10,10,2,3,9
1068,0,0,NA,NA,1,NA,NA,1,Greater Banjul Area,FALSE,FALSE,1.0489622958207168,1.2655028939156658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3,0,0,1,80,1,1,NA,NA,4,3,1,1,1,1,NA,NA,NA,NA,2,2,"Mid-level professional (e.g., teacher, nurse, mid-level government officer)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,2,NA,NA,NA,NA,8
1069,1,1,4,3,1,1,1,0,West Coast Region,TRUE,TRUE,1.0566239513919014,1.4483608628463667,1,0,0,0,0,0,2.71428571428571,2.33333333333333,1,2.85714285714286,2,3,30,2,1,0,0,80,1,1,1,1,1,1,NA,5,3,NA,4,4,1,2,3,1,"Mid-level professional (e.g., teacher, nurse, mid-level government officer)",2,2,4,4,1,1,1,1,1,1,1,4,0,2,8,8,1,1,10
1071,1,1,5,5,1,3,3,0,Greater Banjul Area,TRUE,TRUE,1.2824679798860177,1.932050315955893,1,1,1,1,1,1,3.71428571428571,4,1,3.85714285714286,4,1,24,3,0,1,0,80,0,0,1,1,NA,NA,NA,5,5,3,4,3,3,2,4,1,Student,4,4,3,3,2,2,2,1,1,2,1,1,0,0,10,0,2,3,8
1072,1,1,5,3,2,1,3,0,Greater Banjul Area,TRUE,TRUE,1.1013438737226817,1.55231647993037,0,0,0,0,0,0,3.85714285714286,4.33333333333333,4,2.42857142857143,3.66666666666667,4,25,3,1,0,1,80,0,1,1,0,1,NA,NA,NA,NA,NA,4,4,2,2,2,0,Student,4,4,4,4,2,1,1,3,1,1,1,4,NA,NA,10,10,2,2,5
1073,1,1,5,4,1,1,1,1,Greater Banjul Area,TRUE,TRUE,1.0988530490270099,1.5476836138853334,1,0,1,0,1,0,3.85714285714286,3.33333333333333,2,3.57142857142857,2,2,31,3,1,0,0,80,0,1,1,1,3,1,1,1,1,0,3,5,3,2,3,1,"Mid-level professional (e.g., teacher, nurse, mid-level government officer)",4,4,4,5,2,1,2,1,1,1,2,3,1,1,10,7,2,1,9
1075,1,1,4,4,2,3,1,1,Greater Banjul Area,TRUE,TRUE,1.06922296799253,1.3319224820914017,0,1,1,0,1,0,3.85714285714286,4,5,4.14285714285714,3.66666666666667,5,28,2,0,1,0,80,0,1,1,1,NA,NA,NA,2,2,1,5,2,4,2,1,0,Trader/hawker/vendor,4,4,3,2,2,3,3,2,1,1,3,2,1,1,5,5,2,2,10
1076,1,1,1,2,2,1,1,0,West Coast Region,TRUE,TRUE,1.1030913828807716,1.4914093685847962,0,0,1,0,1,0,2.57142857142857,3.66666666666667,4,2,3.33333333333333,5,21,3,0,1,0,73,1,1,NA,0,5,5,1,3,2,0,4,3,2,4,10,0,Student,5,5,5,4,2,0,1,0,1,1,2,2,0,2,10,9,1,1,6
1077,1,0,5,NA,1,1,NA,0,Greater Banjul Area,TRUE,FALSE,1.0392971595008595,1.2085754102068718,NA,NA,NA,NA,NA,NA,3.71428571428571,3.33333333333333,1,NA,NA,NA,33,3,0,1,0,73,1,1,1,NA,NA,NA,NA,5,5,3,4,NA,4,NA,5,2,"Mid-level professional (e.g., teacher, nurse, mid-level government officer)",3,NA,3,NA,3,NA,3,NA,1,NA,3,NA,0,2,5,NA,3,NA,8
1078,1,1,2,2,1,1,1,0,West Coast Region,TRUE,TRUE,1.0846055491819855,1.3476180273050091,1,0,1,0,0,0,3.42857142857143,3.66666666666667,3,3.71428571428571,3.33333333333333,3,29,2,1,1,0,73,0,0,NA,0,NA,NA,NA,1,NA,NA,2,4,3,2,10,1,Agriculture/farming/fishing/forestry,4,4,3,4,0,4,3,4,1,1,3,1,1,1,9,9,4,2,10
1079,1,1,2,3,1,1,1,0,Greater Banjul Area,TRUE,TRUE,1.061371026142056,1.299374122973967,1,1,1,0,0,1,4.42857142857143,4,5,3.14285714285714,4,1,26,3,1,0,0,73,0,NA,0,1,NA,NA,NA,NA,NA,NA,2,4,2,5,NA,0,Agriculture/farming/fishing/forestry,2,4,2,4,0,3,3,3,3,5,4,4,1,1,3,7,2,2,8
