UniqueID,mg.asp,mg.pln,treat.dum,post.dum,Region,wave,wave.comp,nonmissing2,nonmissing3,wt2,wt3,educ,age,male,bs.exp.now,bs.exp.past,Score,lost.job,job_w1,gvt.rg.cmpl,bs.supp
172,5,2,0,1,Greater Banjul Area,2,1,TRUE,FALSE,1.0752498490856681,1.3085514711904747,2,27,0,0,0,53,1,0,4,2
172,NA,NA,0,1,Greater Banjul Area,3,0,TRUE,FALSE,1.0752498490856681,1.3085514711904747,2,27,0,0,0,53,1,0,NA,NA
173,4,1,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.068878543182103,1.3084867907870579,2,28,1,0,0,53,2,1,4,2
173,4,1,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.068878543182103,1.3084867907870579,2,28,1,0,0,53,2,1,4,3
173,4,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.068878543182103,1.3084867907870579,2,28,1,0,0,53,2,1,4,2
174,4,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.140028705323022,1.723382056955457,3,28,0,1,0,47,2,1,2,2
174,5,2,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.140028705323022,1.723382056955457,3,28,0,1,0,47,2,1,4,2
174,5,3,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.140028705323022,1.723382056955457,3,28,0,1,0,47,2,1,4,2
175,4,1,1,0,West Coast Region,1,1,TRUE,TRUE,1.1004842151194385,1.3710264059779667,3,27,1,1,0,60,2,1,2,2
175,3,3,1,1,West Coast Region,2,1,TRUE,TRUE,1.1004842151194385,1.3710264059779667,3,27,1,1,0,60,2,1,5,5
175,5,2,1,1,West Coast Region,3,1,TRUE,TRUE,1.1004842151194385,1.3710264059779667,3,27,1,1,0,60,2,1,2,2
176,4,3,0,0,Lower River Region,1,1,TRUE,TRUE,1.0390137997931082,1.2088774291582995,2,20,1,0,0,60,0,0,4,4
176,4,1,0,1,Lower River Region,2,1,TRUE,TRUE,1.0390137997931082,1.2088774291582995,2,20,1,0,0,60,0,0,4,2
176,4,1,0,1,Lower River Region,3,1,TRUE,TRUE,1.0390137997931082,1.2088774291582995,2,20,1,0,0,60,0,0,4,2
177,2,1,0,0,Greater Banjul Area,1,1,FALSE,FALSE,1.039811901334453,1.2155860671348016,3,22,0,1,0,67,2,1,3,1
177,NA,NA,0,1,Greater Banjul Area,2,0,FALSE,FALSE,1.039811901334453,1.2155860671348016,3,22,0,1,0,67,2,1,NA,NA
177,NA,NA,0,1,Greater Banjul Area,3,0,FALSE,FALSE,1.039811901334453,1.2155860671348016,3,22,0,1,0,67,2,1,NA,NA
178,4,1,0,0,West Coast Region,1,1,TRUE,TRUE,1.0760875636694447,1.3190579642754843,2,28,0,0,0,53,1,0,4,4
178,2,1,0,1,West Coast Region,2,1,TRUE,TRUE,1.0760875636694447,1.3190579642754843,2,28,0,0,0,53,1,0,4,5
178,3,1,0,1,West Coast Region,3,1,TRUE,TRUE,1.0760875636694447,1.3190579642754843,2,28,0,0,0,53,1,0,4,4
180,3,1,1,0,West Coast Region,1,1,TRUE,TRUE,1.0778628894724374,1.4649271474526215,2,24,1,1,0,60,1,0,4,2
180,4,1,1,1,West Coast Region,2,1,TRUE,TRUE,1.0778628894724374,1.4649271474526215,2,24,1,1,0,60,1,0,5,3
180,3,1,1,1,West Coast Region,3,1,TRUE,TRUE,1.0778628894724374,1.4649271474526215,2,24,1,1,0,60,1,0,4,2
181,2,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0459517229983522,1.222056444606379,2,29,1,1,0,47,2,1,4,2
181,2,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0459517229983522,1.222056444606379,2,29,1,1,0,47,2,1,2,2
181,3,2,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0459517229983522,1.222056444606379,2,29,1,1,0,47,2,1,4,2
182,3,3,0,0,Upper River Region,1,1,TRUE,FALSE,1.0823452200051482,1.3468476727169791,2,24,1,0,0,60,2,1,3,2
182,4,3,0,1,Upper River Region,2,1,TRUE,FALSE,1.0823452200051482,1.3468476727169791,2,24,1,0,0,60,2,1,2,3
182,NA,NA,0,1,Upper River Region,3,0,TRUE,FALSE,1.0823452200051482,1.3468476727169791,2,24,1,0,0,60,2,1,NA,NA
183,3,1,0,0,Upper River Region,1,1,TRUE,FALSE,1.0764538947113569,1.2958331425357497,2,29,1,1,0,60,2,1,2,2
183,2,1,0,1,Upper River Region,2,1,TRUE,FALSE,1.0764538947113569,1.2958331425357497,2,29,1,1,0,60,2,1,2,2
183,NA,NA,0,1,Upper River Region,3,0,TRUE,FALSE,1.0764538947113569,1.2958331425357497,2,29,1,1,0,60,2,1,NA,NA
184,4,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.1445150932164738,1.6528826650403057,2,23,1,0,0,47,0,0,2,1
184,5,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.1445150932164738,1.6528826650403057,2,23,1,0,0,47,0,0,5,2
184,2,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.1445150932164738,1.6528826650403057,2,23,1,0,0,47,0,0,4,3
185,2,1,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0642433119606556,1.323639786833501,2,20,0,0,0,53,2,1,2,3
185,NA,1,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0642433119606556,1.323639786833501,2,20,0,0,0,53,2,1,NA,NA
185,4,3,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0642433119606556,1.323639786833501,2,20,0,0,0,53,2,1,3,2
186,3,1,1,0,Upper River Region,1,1,TRUE,FALSE,1.0409984470375175,1.4079209918212892,2,23,0,0,1,47,0,0,2,2
186,4,1,1,1,Upper River Region,2,1,TRUE,FALSE,1.0409984470375175,1.4079209918212892,2,23,0,0,1,47,0,0,4,2
186,NA,NA,1,1,Upper River Region,3,0,TRUE,FALSE,1.0409984470375175,1.4079209918212892,2,23,0,0,1,47,0,0,NA,NA
187,4,1,0,0,West Coast Region,1,1,TRUE,TRUE,1.0732096038046801,1.2993828045218112,2,23,0,0,1,53,0,0,4,2
187,2,1,0,1,West Coast Region,2,1,TRUE,TRUE,1.0732096038046801,1.2993828045218112,2,23,0,0,1,53,0,0,3,3
187,3,2,0,1,West Coast Region,3,1,TRUE,TRUE,1.0732096038046801,1.2993828045218112,2,23,0,0,1,53,0,0,5,3
188,4,2,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.143130689695956,1.5062779042088221,2,24,0,0,0,73,2,1,4,4
188,4,1,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.143130689695956,1.5062779042088221,2,24,0,0,0,73,2,1,NA,2
188,4,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.143130689695956,1.5062779042088221,2,24,0,0,0,73,2,1,4,2
189,4,2,0,0,Greater Banjul Area,1,1,FALSE,FALSE,1.082320259542415,1.4381309866982395,2,24,0,1,0,93,1,0,5,2
189,NA,NA,0,1,Greater Banjul Area,2,0,FALSE,FALSE,1.082320259542415,1.4381309866982395,2,24,0,1,0,93,1,0,NA,NA
189,NA,NA,0,1,Greater Banjul Area,3,0,FALSE,FALSE,1.082320259542415,1.4381309866982395,2,24,0,1,0,93,1,0,NA,NA
190,4,2,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0729078556735696,1.3345725614885777,3,26,1,1,0,60,1,0,4,2
190,4,2,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0729078556735696,1.3345725614885777,3,26,1,1,0,60,1,0,2,2
190,3,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0729078556735696,1.3345725614885777,3,26,1,1,0,60,1,0,5,3
191,4,2,0,0,West Coast Region,1,1,TRUE,TRUE,1.0885529850552202,1.3262826289017247,3,23,0,0,0,73,2,1,4,4
191,4,2,0,1,West Coast Region,2,1,TRUE,TRUE,1.0885529850552202,1.3262826289017247,3,23,0,0,0,73,2,1,5,4
191,4,3,0,1,West Coast Region,3,1,TRUE,TRUE,1.0885529850552202,1.3262826289017247,3,23,0,0,0,73,2,1,4,2
193,3,1,1,0,Greater Banjul Area,1,1,TRUE,FALSE,1.100967168821823,1.3699855568855628,2,23,0,1,0,67,2,1,3,3
193,4,2,1,1,Greater Banjul Area,2,1,TRUE,FALSE,1.100967168821823,1.3699855568855628,2,23,0,1,0,67,2,1,3,4
193,NA,NA,1,1,Greater Banjul Area,3,0,TRUE,FALSE,1.100967168821823,1.3699855568855628,2,23,0,1,0,67,2,1,NA,NA
194,5,1,0,0,Upper River Region,1,1,TRUE,TRUE,1.0762933641757608,1.321005444224257,2,20,0,0,0,60,0,0,2,4
194,4,1,0,1,Upper River Region,2,1,TRUE,TRUE,1.0762933641757608,1.321005444224257,2,20,0,0,0,60,0,0,3,4
194,3,1,0,1,Upper River Region,3,1,TRUE,TRUE,1.0762933641757608,1.321005444224257,2,20,0,0,0,60,0,0,3,2
195,3,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0622525370605185,1.3488225786074322,3,24,1,0,0,53,0,0,4,4
195,3,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0622525370605185,1.3488225786074322,3,24,1,0,0,53,0,0,4,4
195,3,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0622525370605185,1.3488225786074322,3,24,1,0,0,53,0,0,4,2
196,5,2,0,0,West Coast Region,1,1,TRUE,TRUE,1.2233621137027435,1.5427184650352064,2,24,0,0,0,47,0,0,4,2
196,3,1,0,1,West Coast Region,2,1,TRUE,TRUE,1.2233621137027435,1.5427184650352064,2,24,0,0,0,47,0,0,4,2
196,4,2,0,1,West Coast Region,3,1,TRUE,TRUE,1.2233621137027435,1.5427184650352064,2,24,0,0,0,47,0,0,4,2
197,2,3,0,0,Upper River Region,1,1,TRUE,TRUE,1.1129950689440868,1.3628765058487178,2,29,1,0,0,67,2,1,2,2
197,4,3,0,1,Upper River Region,2,1,TRUE,TRUE,1.1129950689440868,1.3628765058487178,2,29,1,0,0,67,2,1,1,1
197,3,3,0,1,Upper River Region,3,1,TRUE,TRUE,1.1129950689440868,1.3628765058487178,2,29,1,0,0,67,2,1,5,1
198,4,3,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.105370619054416,1.3528288095892438,2,41,1,1,0,60,2,1,2,1
198,5,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.105370619054416,1.3528288095892438,2,41,1,1,0,60,2,1,5,4
198,5,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.105370619054416,1.3528288095892438,2,41,1,1,0,60,2,1,3,3
199,3,2,0,0,Greater Banjul Area,1,1,TRUE,FALSE,1.0926792552692441,1.4931654984920422,3,25,1,0,0,47,1,0,4,2
199,5,3,0,1,Greater Banjul Area,2,1,TRUE,FALSE,1.0926792552692441,1.4931654984920422,3,25,1,0,0,47,1,0,3,2
199,NA,NA,0,1,Greater Banjul Area,3,0,TRUE,FALSE,1.0926792552692441,1.4931654984920422,3,25,1,0,0,47,1,0,NA,NA
200,2,1,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0739275659112597,1.4612445565994734,2,35,1,0,0,53,2,1,4,1
200,2,1,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0739275659112597,1.4612445565994734,2,35,1,0,0,53,2,1,4,2
200,2,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0739275659112597,1.4612445565994734,2,35,1,0,0,53,2,1,4,2
201,4,2,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0988530490270099,1.5476836138853334,2,28,1,0,0,47,2,1,4,2
201,5,3,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0988530490270099,1.5476836138853334,2,28,1,0,0,47,2,1,4,2
201,5,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0988530490270099,1.5476836138853334,2,28,1,0,0,47,2,1,4,2
202,4,2,0,0,Lower River Region,1,1,TRUE,FALSE,1.1704132803176341,1.769114428330015,2,36,1,1,0,60,2,1,4,2
202,3,1,0,1,Lower River Region,2,1,TRUE,FALSE,1.1704132803176341,1.769114428330015,2,36,1,1,0,60,2,1,5,3
202,NA,NA,0,1,Lower River Region,3,0,TRUE,FALSE,1.1704132803176341,1.769114428330015,2,36,1,1,0,60,2,1,NA,NA
203,2,1,0,0,Greater Banjul Area,1,1,FALSE,FALSE,NA,NA,NA,31,0,1,0,80,1,0,4,3
203,3,1,0,1,Greater Banjul Area,2,1,FALSE,FALSE,NA,NA,NA,31,0,1,0,80,1,0,5,3
203,3,3,0,1,Greater Banjul Area,3,1,FALSE,FALSE,NA,NA,NA,31,0,1,0,80,1,0,4,3
204,4,3,0,0,West Coast Region,1,1,TRUE,FALSE,1.066165744942945,1.3282048337414352,2,36,1,1,0,73,2,1,4,4
204,5,2,0,1,West Coast Region,2,1,TRUE,FALSE,1.066165744942945,1.3282048337414352,2,36,1,1,0,73,2,1,3,3
204,NA,NA,0,1,West Coast Region,3,0,TRUE,FALSE,1.066165744942945,1.3282048337414352,2,36,1,1,0,73,2,1,NA,NA
205,4,1,0,0,Greater Banjul Area,1,1,TRUE,FALSE,1.1133185158839385,1.5530925207173283,2,24,1,0,1,73,2,1,4,2
205,5,1,0,1,Greater Banjul Area,2,1,TRUE,FALSE,1.1133185158839385,1.5530925207173283,2,24,1,0,1,73,2,1,2,2
205,NA,NA,0,1,Greater Banjul Area,3,0,TRUE,FALSE,1.1133185158839385,1.5530925207173283,2,24,1,0,1,73,2,1,NA,NA
206,4,1,1,0,West Coast Region,1,1,FALSE,FALSE,NA,NA,NA,22,0,0,0,47,0,0,5,2
206,5,1,1,1,West Coast Region,2,1,FALSE,FALSE,NA,NA,NA,22,0,0,0,47,0,0,4,4
206,1,1,1,1,West Coast Region,3,1,FALSE,FALSE,NA,NA,NA,22,0,0,0,47,0,0,4,2
207,4,1,0,0,Greater Banjul Area,1,1,FALSE,FALSE,1.1107476180283125,1.358823227397684,3,25,0,1,0,60,1,0,3,2
207,NA,NA,0,1,Greater Banjul Area,2,0,FALSE,FALSE,1.1107476180283125,1.358823227397684,3,25,0,1,0,60,1,0,NA,NA
207,NA,NA,0,1,Greater Banjul Area,3,0,FALSE,FALSE,1.1107476180283125,1.358823227397684,3,25,0,1,0,60,1,0,NA,NA
208,3,1,1,0,Upper River Region,1,1,TRUE,TRUE,1.0800407289139478,1.4717218229931757,2,28,1,0,1,60,0,0,3,2
208,4,2,1,1,Upper River Region,2,1,TRUE,TRUE,1.0800407289139478,1.4717218229931757,2,28,1,0,1,60,0,0,2,2
208,5,1,1,1,Upper River Region,3,1,TRUE,TRUE,1.0800407289139478,1.4717218229931757,2,28,1,0,1,60,0,0,4,2
209,2,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0386980752955213,1.2080723555509474,2,32,1,0,0,60,0,0,4,1
209,2,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0386980752955213,1.2080723555509474,2,32,1,0,0,60,0,0,4,3
209,3,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0386980752955213,1.2080723555509474,2,32,1,0,0,60,0,0,3,1
210,3,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0830907850979012,1.2506410626520021,2,28,0,0,0,53,2,1,3,3
210,4,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0830907850979012,1.2506410626520021,2,28,0,0,0,53,2,1,4,4
210,3,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0830907850979012,1.2506410626520021,2,28,0,0,0,53,2,1,4,3
211,2,1,1,0,West Coast Region,1,1,TRUE,TRUE,1.1081320932344352,1.5227251276277864,2,24,1,0,0,60,NA,0,3,2
211,3,2,1,1,West Coast Region,2,1,TRUE,TRUE,1.1081320932344352,1.5227251276277864,2,24,1,0,0,60,NA,0,5,5
211,5,3,1,1,West Coast Region,3,1,TRUE,TRUE,1.1081320932344352,1.5227251276277864,2,24,1,0,0,60,NA,0,2,2
212,4,3,0,0,Upper River Region,1,1,TRUE,TRUE,1.0409047959851587,1.3814334413248561,2,30,1,0,0,47,1,0,3,2
212,4,2,0,1,Upper River Region,2,1,TRUE,TRUE,1.0409047959851587,1.3814334413248561,2,30,1,0,0,47,1,0,2,4
212,3,1,0,1,Upper River Region,3,1,TRUE,TRUE,1.0409047959851587,1.3814334413248561,2,30,1,0,0,47,1,0,4,4
214,2,1,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.047575382168747,1.2285260661974176,2,35,1,1,0,67,1,0,3,2
214,4,1,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.047575382168747,1.2285260661974176,2,35,1,1,0,67,1,0,4,2
214,5,2,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.047575382168747,1.2285260661974176,2,35,1,1,0,67,1,0,4,2
215,2,1,1,0,Lower River Region,1,1,TRUE,TRUE,1.168856848805193,1.7276400170399226,2,26,1,1,0,53,1,0,4,2
215,2,1,1,1,Lower River Region,2,1,TRUE,TRUE,1.168856848805193,1.7276400170399226,2,26,1,1,0,53,1,0,4,2
215,4,1,1,1,Lower River Region,3,1,TRUE,TRUE,1.168856848805193,1.7276400170399226,2,26,1,1,0,53,1,0,4,4
217,2,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.086781338489832,1.3548935461659362,3,31,1,0,1,47,2,1,2,2
217,2,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.086781338489832,1.3548935461659362,3,31,1,0,1,47,2,1,3,3
217,3,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.086781338489832,1.3548935461659362,3,31,1,0,1,47,2,1,3,2
218,4,2,1,0,West Coast Region,1,1,TRUE,TRUE,1.0446661218616629,1.214317224246349,2,24,0,0,0,60,2,1,4,2
218,4,2,1,1,West Coast Region,2,1,TRUE,TRUE,1.0446661218616629,1.214317224246349,2,24,0,0,0,60,2,1,4,4
218,4,2,1,1,West Coast Region,3,1,TRUE,TRUE,1.0446661218616629,1.214317224246349,2,24,0,0,0,60,2,1,3,2
219,2,1,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0397765344238572,1.21444461889472,2,22,1,1,0,87,2,1,2,2
219,4,2,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0397765344238572,1.21444461889472,2,22,1,1,0,87,2,1,2,2
219,4,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0397765344238572,1.21444461889472,2,22,1,1,0,87,2,1,5,1
222,4,2,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.1557168110867015,1.669591451702796,2,20,1,0,0,60,0,0,4,4
222,5,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.1557168110867015,1.669591451702796,2,20,1,0,0,60,0,0,2,4
222,4,2,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.1557168110867015,1.669591451702796,2,20,1,0,0,60,0,0,5,4
223,4,1,0,0,Greater Banjul Area,1,1,TRUE,FALSE,1.338401992702951,2.038672691615814,3,36,1,1,0,73,1,0,4,2
223,5,3,0,1,Greater Banjul Area,2,1,TRUE,FALSE,1.338401992702951,2.038672691615814,3,36,1,1,0,73,1,0,4,3
223,NA,NA,0,1,Greater Banjul Area,3,0,TRUE,FALSE,1.338401992702951,2.038672691615814,3,36,1,1,0,73,1,0,NA,NA
224,2,1,0,0,Lower River Region,1,1,TRUE,TRUE,1.1108852880396867,1.4366163660778954,2,27,0,0,0,60,NA,0,4,2
224,4,1,0,1,Lower River Region,2,1,TRUE,TRUE,1.1108852880396867,1.4366163660778954,2,27,0,0,0,60,NA,0,5,3
224,2,1,0,1,Lower River Region,3,1,TRUE,TRUE,1.1108852880396867,1.4366163660778954,2,27,0,0,0,60,NA,0,4,2
225,3,1,1,0,Upper River Region,1,1,TRUE,TRUE,1.0746089904080247,1.4875348182642236,2,20,1,0,0,53,1,0,4,2
225,2,2,1,1,Upper River Region,2,1,TRUE,TRUE,1.0746089904080247,1.4875348182642236,2,20,1,0,0,53,1,0,4,5
225,5,1,1,1,Upper River Region,3,1,TRUE,TRUE,1.0746089904080247,1.4875348182642236,2,20,1,0,0,53,1,0,4,4
226,3,2,1,0,Upper River Region,1,1,TRUE,FALSE,1.1704132803176341,1.769114428330015,2,27,1,1,0,53,2,1,5,3
226,4,3,1,1,Upper River Region,2,1,TRUE,FALSE,1.1704132803176341,1.769114428330015,2,27,1,1,0,53,2,1,3,2
226,NA,NA,1,1,Upper River Region,3,0,TRUE,FALSE,1.1704132803176341,1.769114428330015,2,27,1,1,0,53,2,1,NA,NA
227,3,1,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0592765473412626,1.2908987778108578,2,26,0,0,1,53,1,0,4,2
227,4,2,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0592765473412626,1.2908987778108578,2,26,0,0,1,53,1,0,3,4
227,4,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0592765473412626,1.2908987778108578,2,26,0,0,1,53,1,0,3,2
228,4,1,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0795025002304202,1.3277397813858653,3,24,0,0,1,53,0,0,5,2
228,4,3,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0795025002304202,1.3277397813858653,3,24,0,0,1,53,0,0,4,4
228,4,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0795025002304202,1.3277397813858653,3,24,0,0,1,53,0,0,3,4
229,4,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0772863312240646,1.4108897443863753,2,28,0,0,1,73,0,0,5,3
229,5,3,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0772863312240646,1.4108897443863753,2,28,0,0,1,73,0,0,4,2
229,3,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0772863312240646,1.4108897443863753,2,28,0,0,1,73,0,0,5,3
230,3,2,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.125382154447912,1.5045214847226878,2,25,0,1,0,60,2,1,5,2
230,3,3,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.125382154447912,1.5045214847226878,2,25,0,1,0,60,2,1,2,2
230,5,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.125382154447912,1.5045214847226878,2,25,0,1,0,60,2,1,5,2
231,4,1,0,0,Greater Banjul Area,1,1,TRUE,FALSE,1.0294406058398489,1.2818985658215096,3,25,0,1,0,60,2,1,5,2
231,4,2,0,1,Greater Banjul Area,2,1,TRUE,FALSE,1.0294406058398489,1.2818985658215096,3,25,0,1,0,60,2,1,5,4
231,NA,NA,0,1,Greater Banjul Area,3,0,TRUE,FALSE,1.0294406058398489,1.2818985658215096,3,25,0,1,0,60,2,1,NA,NA
232,2,1,1,0,West Coast Region,1,1,TRUE,TRUE,1.052462447053306,1.4149552938422343,2,28,1,0,0,60,2,1,4,4
232,5,3,1,1,West Coast Region,2,1,TRUE,TRUE,1.052462447053306,1.4149552938422343,2,28,1,0,0,60,2,1,4,3
232,3,3,1,1,West Coast Region,3,1,TRUE,TRUE,1.052462447053306,1.4149552938422343,2,28,1,0,0,60,2,1,3,2
233,2,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0840740670271294,1.4726033675732535,3,29,1,1,0,60,2,1,4,2
233,2,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0840740670271294,1.4726033675732535,3,29,1,1,0,60,2,1,4,4
233,2,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0840740670271294,1.4726033675732535,3,29,1,1,0,60,2,1,5,2
234,4,1,1,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0924292540028762,1.4901735557165516,2,23,0,1,0,60,2,1,4,4
234,3,1,1,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0924292540028762,1.4901735557165516,2,23,0,1,0,60,2,1,4,2
234,4,1,1,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0924292540028762,1.4901735557165516,2,23,0,1,0,60,2,1,4,4
235,5,1,1,0,Greater Banjul Area,1,1,TRUE,FALSE,1.0526748984344563,1.2568394258421236,3,22,0,1,0,53,1,0,5,2
235,4,1,1,1,Greater Banjul Area,2,1,TRUE,FALSE,1.0526748984344563,1.2568394258421236,3,22,0,1,0,53,1,0,4,5
235,NA,NA,1,1,Greater Banjul Area,3,0,TRUE,FALSE,1.0526748984344563,1.2568394258421236,3,22,0,1,0,53,1,0,NA,NA
236,4,1,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0829519056077557,1.3221392158271181,1,28,1,1,0,67,2,1,4,2
236,3,1,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0829519056077557,1.3221392158271181,1,28,1,1,0,67,2,1,5,2
236,4,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0829519056077557,1.3221392158271181,1,28,1,1,0,67,2,1,4,2
237,2,1,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0824177754888782,1.5042415794593145,2,32,1,1,0,87,2,1,4,2
237,2,1,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0824177754888782,1.5042415794593145,2,32,1,1,0,87,2,1,4,2
237,3,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0824177754888782,1.5042415794593145,2,32,1,1,0,87,2,1,4,1
238,3,1,0,0,Lower River Region,1,1,TRUE,TRUE,1.0742174873080461,1.3163816856149657,2,23,1,1,0,47,1,0,4,2
238,2,1,0,1,Lower River Region,2,1,TRUE,TRUE,1.0742174873080461,1.3163816856149657,2,23,1,1,0,47,1,0,4,1
238,1,1,0,1,Lower River Region,3,1,TRUE,TRUE,1.0742174873080461,1.3163816856149657,2,23,1,1,0,47,1,0,5,1
240,4,1,0,0,Upper River Region,1,1,TRUE,TRUE,1.1550361871519117,1.6317066790223465,2,31,1,1,0,53,2,1,2,2
240,2,1,0,1,Upper River Region,2,1,TRUE,TRUE,1.1550361871519117,1.6317066790223465,2,31,1,1,0,53,2,1,2,2
240,5,3,0,1,Upper River Region,3,1,TRUE,TRUE,1.1550361871519117,1.6317066790223465,2,31,1,1,0,53,2,1,4,3
241,4,1,1,0,Greater Banjul Area,1,1,TRUE,FALSE,1.0773469530380635,1.3180009303669618,2,26,1,0,0,53,1,0,4,4
241,3,1,1,1,Greater Banjul Area,2,1,TRUE,FALSE,1.0773469530380635,1.3180009303669618,2,26,1,0,0,53,1,0,5,4
241,NA,NA,1,1,Greater Banjul Area,3,0,TRUE,FALSE,1.0773469530380635,1.3180009303669618,2,26,1,0,0,53,1,0,NA,NA
242,4,1,1,0,West Coast Region,1,1,TRUE,TRUE,1.0708050887936533,1.312995169494194,2,24,0,0,1,53,2,1,4,2
242,3,1,1,1,West Coast Region,2,1,TRUE,TRUE,1.0708050887936533,1.312995169494194,2,24,0,0,1,53,2,1,2,3
242,3,1,1,1,West Coast Region,3,1,TRUE,TRUE,1.0708050887936533,1.312995169494194,2,24,0,0,1,53,2,1,4,4
243,2,1,0,0,Greater Banjul Area,1,1,TRUE,TRUE,1.0973228691311698,1.3449922388620659,2,29,0,1,0,60,1,0,4,2
243,2,1,0,1,Greater Banjul Area,2,1,TRUE,TRUE,1.0973228691311698,1.3449922388620659,2,29,0,1,0,60,1,0,3,2
243,1,1,0,1,Greater Banjul Area,3,1,TRUE,TRUE,1.0973228691311698,1.3449922388620659,2,29,0,1,0,60,1,0,3,2
244,4,1,1,0,Greater Banjul Area,1,1,FALSE,FALSE,NA,NA,NA,28,1,0,1,60,1,0,4,4
244,5,2,1,1,Greater Banjul Area,2,1,FALSE,FALSE,NA,NA,NA,28,1,0,1,60,1,0,4,3
244,5,1,1,1,Greater Banjul Area,3,1,FALSE,FALSE,NA,NA,NA,28,1,0,1,60,1,0,4,2
